,id,genre,track_name,artist_name,valence,energy,mood_vec,distances
1967,5IChlGHDTx5f9lsd8IlwU2,garage,The Wait - 2005 Digital Remaster,Killing Joke,0.904,0.935,"[0.904, 0.935]",0.5919493221551994
1968,3UTZttEvXHGOS37NnvmkZ5,garage,Girls Like Us,Various Artists,0.34,0.748,"[0.34, 0.748]",0.2364339231159522
1969,33Z8i1tS9nHLB3Q57Dd5im,garage,Pon Time - DJ Q UKG Remix,Orange Hill Productions,0.875,0.742,"[0.875, 0.742]",0.6105751387012084
1970,5w6m2AO2kApEU6dgKdJNbg,garage,If It Takes A Lifetime,Various Artists,0.399,0.81,"[0.399, 0.81]",0.19275372888740694
1971,6qIMGNUZBeXJAP6Lsh0Jd7,garage,Do You Really Like It?,Various Artists,0.809,0.881,"[0.809, 0.881]",0.5053998417095122
1972,3LM41UarpHPJkUZ7rVbbGx,garage,Creeping Death,Metallica,0.198,0.951,"[0.198, 0.951]",0.12033287165193059
1973,1YtHpYEbbfQQIyxXkdxEoW,garage,Protectors of the Earth,Two Steps from Hell,0.374,0.934,"[0.374, 0.934]",0.07746612162745721
1974,0ancVQ9wEcHVd0RrGICTE4,garage,Take Me Out,Franz Ferdinand,0.49,0.664,"[0.49, 0.664]",0.3643308935569422
1975,270dnlAGDXJq4QXvW8AYPY,garage,Attracting Flies - Shift K3Y Remix,AlunaGeorge,0.95,0.928,"[0.95, 0.928]",0.6383737149977275
1976,1nuRFHyOH8YDDA9z7XC4Xp,garage,Crushed Grass,Thee Oh Sees,0.633,0.949,"[0.633, 0.949]",0.3208067954392488
1977,5u6fnmRO5V0PTl5M2Eekeu,garage,Cold Hard Bitch,Jet,0.357,0.895,"[0.357, 0.895]",0.09794386147176347
1978,0jBE7Fn78EAvmIs3dCd6GO,garage,Is This It,The Strokes,0.846,0.692,"[0.846, 0.692]",0.6063868402265999
1979,0trCYKQH20dcsxwrdarD2k,garage,You Can't Be Trusted,The Seeds,0.975,0.571,"[0.975, 0.571]",0.7788870264678955
1980,6SCkfhvPQUxEJM2I30M6yr,garage,Rag and Bone,The White Stripes,0.471,0.755,"[0.471, 0.755]",0.2768266605657771
1981,7dW38i3CZnu12mHJrnsWgO,garage,LDN - Wookie Remix,Lily Allen,0.615,0.908,"[0.615, 0.908]",0.3102031592360077
1982,6QxtU3V8YzopISNQNddvmP,garage,Summerjam - Original Edit,UD Project,0.763,0.667,"[0.763, 0.667]",0.549050999452692
1983,6IhjYjCYuePY7HvkBNsjC0,garage,Right Before My Eyes,Various Artists,0.63,0.839,"[0.63, 0.839]",0.34726358864701035
1984,3ZWEKd8ZSEFuBXs5Ac9BfK,garage,On The Airwaves,Various Artists,0.348,0.914,"[0.348, 0.914]",0.0769220384545287
1985,60c60XeMPlPGmyflbwtSAI,garage,Spidey's Curse,Black Lips,0.939,0.742,"[0.939, 0.742]",0.669855208235332
1986,5KcgqKXySkWnh4cZ4vG2A8,garage,Mother Mary,Foxboro Hottubs,0.633,0.987,"[0.633, 0.987]",0.31902507738420816
1987,64U5bZRudaaTYc4WaswtE7,garage,Reverse Shark Attack,Ty Segall,0.144,0.705,"[0.144, 0.705]",0.32585886515483975
1988,6692T8h6YuYp0uooJ22hF0,garage,Money For Soul,Various Artists,0.268,0.97,"[0.268, 0.97]",0.04780167361086847
1989,4dGJf1SER1T6ooX46vwzRB,garage,Chicken Fried,Zac Brown Band,0.807,0.713,"[0.807, 0.713]",0.5620934086075019
1990,2gSyc23Hua25fqSFpgAh6W,garage,Say My Name,Destiny's Child,0.746,0.676,"[0.746, 0.676]",0.5299745276897748
1991,2c4n4hKxERnTLvlumbsfMp,garage,Longshot,Various Artists,0.598,0.943,"[0.598, 0.943]",0.28680306832389363
1992,4Buu86Ik5Rimy9NaQb45pa,garage,Distant Lights,Burial,0.209,0.454,"[0.209, 0.454]",0.5393199421493701
1993,48hVCkWyTkmD2N3nSqtzop,garage,In My Way - Original Mix,Tough Love,0.787,0.555,"[0.787, 0.555]",0.6378973271616679
1994,04xogwJOuihGJT6oUatJ1N,garage,Flood's New Light,Thee Oh Sees,0.778,0.832,"[0.778, 0.832]",0.48795184188606155
1995,0RkvaJraEJFlb7gJ8mYPMQ,garage,Blue Blood Blues,The Dead Weather,0.515,0.943,"[0.515, 0.943]",0.20494145505485223
1996,6h0JclBmNRcuzFWMJPzOfu,garage,Gay Human Bones,Harlem,0.781,0.941,"[0.781, 0.941]",0.4688848472706279
